273158-273445	106748	0-1463240323
273446-273493	100410	1463256413-1463401485
273494-273724	102076	1463401719-1463562182
273725-273727	132755	1463711869-1463769251
273728-274159	100251	1463770947-1464447620
274160-274199	126840	1464447772-1464569226
274200-274243	173711	1464569626-1464646821
274244-274250	124199	1464647870-1464690452
274251-274314	101639	1464690652-1464794811
274315-274316	157817	1464795151-1464827568
274317-274335	134343	1464827993-1464880630
274336-274344	144154	1464881101-1464917556
274345-274419	266374	1464917864-1465031982
274420-274439	286602	1465071462-1465135457
274440-274953	177185	1465155190-1465192636
274954-274968	152228	1465638106-1465713263
274969-274969	105054	1465713713-1465736982
274970-274998	171294	1465737176-1465808335
274999-274999	132717	1465808684-1465837605
275000-275058	180845	1465838134-1465889604
275059-275072	174812	1465923011-1465959670
275073-275123	118055	1465961566-1465988900
275124-275281	153009	1466013073-1466043874
275282-275308	110944	1466121974-1466153731
275309-275310	246284	1466171319-1466229724
275311-275336	107582	1466230026-1466279470
275337-275343	108075	1466285163-1466307457
275344-275370	114912	1466324325-1466359803
275371-275375	219064	1466360209-1466419862
275376-275656	262968	1466420102-1466492273
275657-275775	108737	1466739152-1466845438
275776-275831	168240	1466845882-1466883649
275832-275834	119698	1466961482-1466983274
275835-275836	142627	1466983462-1467014046
275837-275885	233841	1467014350-1467088713
275886-275910	173191	1467103237-1467138535
275911-275917	142150	1467165013-1467192243
275918-275962	105684	1467192560-1467220135
275963-276242	284347	1467248594-1467507122
276243-276281	168410	1467507408-1467550228
276282-276282	126975	1467569733-1467594585
276283-276314	111352	1467594861-1467620144
276315-276360	103542	1467631161-1467669152
276361-276383	233039	1467671774-1467726186
276384-276453	310559	1467726433-1467823531
276454-276501	346559	1467828494-1467954950
276502-276526	322921	1467955290-1468052715
276527-276542	132656	1468053280-1468100032
276543-276544	110854	1468100379-1468126543
276545-276582	156116	1468126771-1468182638
276583-276652	167489	1468182867-1468233850
276653-276658	159371	1468282357-1468319749
276659-276775	147730	1468319953-1468385828
276776-276793	157235	1468386148-1468428637
276794-276809	175867	1468429518-1468490917
276810-276811	232215	1468491344-1468558279
