273158-273449	104312	0-1463281860
273450-273724	101389	1463282377-1463562182
273725-274093	149358	1463711869-1463823200
274094-274239	138430	1464315659-1464585336
274240-274249	119305	1464616771-1464661693
274250-274285	110690	1464674153-1464756984
274286-274316	135134	1464757456-1464827568
274317-274336	100971	1464827993-1464881406
274337-274344	103035	1464881603-1464917556
274345-274419	195529	1464917864-1465031982
274420-274439	211010	1465071462-1465135457
274440-274953	131663	1465155191-1465192636
274954-274968	111796	1465638106-1465713262
274969-274997	137021	1465713713-1465759505
274998-274999	160445	1465791607-1465837604
275000-275058	132474	1465838134-1465889604
275059-275072	130840	1465923011-1465959670
275073-275124	115725	1465961566-1466020601
275125-275283	105378	1466020821-1466127246
275284-275309	109428	1466127412-1466184414
275310-275310	134001	1466184772-1466229724
275311-275337	118749	1466230026-1466295097
275338-275369	102355	1466295336-1466339359
275370-275375	194905	1466353203-1466419862
275376-275656	196262	1466420102-1466492273
275657-275777	119668	1466739152-1466856519
275778-275832	121875	1466856794-1466970023
275833-275836	160641	1466970305-1467014044
275837-275885	175033	1467014350-1467088712
275886-275910	132718	1467103238-1467138535
275911-275917	108407	1467165013-1467192243
275918-276241	148106	1467192560-1467354268
276242-276242	148138	1467468346-1467507122
276243-276281	126658	1467507408-1467550228
276282-276282	104312	1467569733-1467594585
276283-276314	93707	1467594861-1467620144
276315-276362	165229	1467631160-1467691171
276363-276383	117548	1467691655-1467726186
276384-276453	262326	1467726433-1467823531
276454-276501	294516	1467828494-1467954950
276502-276526	274718	1467955290-1468052715
276527-276542	111947	1468053280-1468100032
276543-276580	109756	1468100379-1468131705
276581-276582	116308	1468153482-1468182638
276583-276652	144011	1468182867-1468233850
276653-276658	135483	1468282357-1468319749
276659-276775	125216	1468319953-1468385828
276776-276793	135001	1468386148-1468428637
276794-276809	149145	1468429518-1468490917
276810-276830	199458	1468491344-1468558279
276831-276833	218626	1468568895-1468630372
276834-276934	323510	1468633329-1468746340
276935-276947	108480	1468798833-1468839876
276948-277068	223767	1468840185-1468906254
277069-277070	133952	1468950749-1468982733
277071-277086	131789	1468982916-1469025530
277087-277095	111887	1469036960-1469087430
277096-277111	172775	1469087773-1469136266
277112-277165	160591	1469136573-1469197849
277166-277179	209470	1469211065-1469271512
277180-277304	194362	1469281107-1469343949
277305-278016	95298	1469409827-1469481983
278017-278166	155136	1470094034-1470133850
278167-278174	174461	1470249556-1470300153
278175-278272	195405	1470300297-1470399326
278273-278309	177302	1470418677-1470529511
278310-278344	117061	1470530855-1470583611
278345-278365	127351	1470615232-1470651891
278366-278508	185292	1470652606-1470713799
278509-278768	137999	1470767381-1470801550
278769-278803	125653	1471070360-1471108575
278804-278819	186992	1471108805-1471158113
278820-278821	158862	1471172473-1471207807
278822-278872	113510	1471211566-1471249493
278873-278922	110867	1471303573-1471335919
278923-278962	110095	1471349805-1471404036
278963-278974	174138	1471404296-1471450622
278975-279028	116449	1471450996-1471566528
279029-279478	138577	1471573179-1471753805
279479-279652	129787	1472099619-1472186330
279653-279655	156392	1472220351-1472255181
279656-279759	217985	1472255378-1472475558
279760-279766	234153	1472502114-1472558539
279767-279822	173689	1472558882-1472624330
279823-279843	252347	1472637645-1472704737
279844-279931	333478	1472714490-1472884769
